valid_start_utc,pm25_ug_m3
2023-03-07 13:00:00+00:00,49.510589599609375
2023-03-07 14:00:00+00:00,49.50117746988932
2023-03-07 15:00:00+00:00,44.80618333816528
2023-03-07 16:00:00+00:00,25.233951568603516
2023-03-07 17:00:00+00:00,18.151251872380573
2023-03-07 18:00:00+00:00,15.065985560417175
2023-03-07 19:00:00+00:00,12.599283536275228
2023-03-07 20:00:00+00:00,10.999053140481314
2023-03-07 21:00:00+00:00,9.865593999624252
2023-03-07 22:00:00+00:00,8.920761664708456
2023-03-07 23:00:00+00:00,8.7178795337677
2023-03-08 00:00:00+00:00,7.8650562564531965
2023-03-08 01:00:00+00:00,8.426268210013708
2023-03-08 02:00:00+00:00,10.619649936755499
2023-03-08 03:00:00+00:00,14.436526974042257
2023-03-08 04:00:00+00:00,19.31934244434039
2023-03-08 05:00:00+00:00,24.731937209765118
2023-03-08 06:00:00+00:00,30.927345832188923
2023-03-08 07:00:00+00:00,37.41977127393087
2023-03-08 08:00:00+00:00,42.902028838793434
2023-03-08 09:00:00+00:00,46.68964950243632
2023-03-08 10:00:00+00:00,48.657785733540855
2023-03-08 11:00:00+00:00,48.849459966023765
2023-03-08 12:00:00+00:00,48.23969539006551
2023-03-08 13:00:00+00:00,47.549614588419594
2023-03-08 14:00:00+00:00,46.659303983052574
